Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP1505,f,2.0,1,0.643,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,f,2.0,2,0.649,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,f,2.0,3,0.665,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,f,3.0,1,0.526,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,f,3.0,2,0.717,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,f,3.0,3,0.802,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,1.0,1,0.45,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,1.0,2,0.431,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,1.0,3,0.46,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,2.0,1,0.733,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,2.0,2,0.777,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,2.0,3,0.734,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,3.0,1,0.781,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,3.0,2,1.043,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,m,3.0,3,0.855,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,1.0,1,0.844,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,1.0,2,0.888,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,1.0,3,0.841,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,2.0,1,0.711,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,2.0,2,0.729,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,2.0,3,0.754,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,3.0,1,0.605,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,3.0,2,0.612,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,s,3.0,3,0.542,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,1.0,1,0.832,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,1.0,2,0.607,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,1.0,3,0.599,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,2.0,1,0.558,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,2.0,2,0.583,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,2.0,3,0.651,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,3.0,1,1.022,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,3.0,2,1.021,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1505,xs,3.0,3,1.001,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit alpha (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,exp,,3,0.676,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,1.0,1,0.442,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,1.0,2,0.324,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,1.0,3,0.454,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,2.0,1,0.356,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,2.0,2,0.452,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,2.0,3,0.454,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,f,3.0,1,0.336,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,1.0,1,0.244,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,1.0,3,0.261,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,2.0,1,0.577,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,2.0,2,0.568,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,3.0,2,0.473,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,m,3.0,3,0.502,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,1.0,1,0.467,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,1.0,2,0.336,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,1.0,3,0.437,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,2.0,1,0.53,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,2.0,2,0.403,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,s,2.0,3,0.479,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,xs,3.0,1,0.438,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,xs,3.0,2,0.588,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1506,xs,3.0,3,0.54,Other,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit delta (EC 1.2.7.1),Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,exp,,1,0.787,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,exp,,2,0.786,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,exp,,3,0.795,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,1.0,1,0.606,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,1.0,2,0.646,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,1.0,3,0.605,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,2.0,1,0.608,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,2.0,2,0.585,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,2.0,3,0.616,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,3.0,1,0.465,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,3.0,2,0.646,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,f,3.0,3,0.609,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,1.0,1,0.419,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,1.0,2,0.382,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,1.0,3,0.442,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,2.0,1,0.693,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,2.0,2,0.683,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,2.0,3,0.664,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,3.0,1,0.669,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,3.0,2,1.223,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,m,3.0,3,0.678,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,1.0,1,0.69,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,1.0,2,0.789,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,1.0,3,0.735,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,2.0,1,0.658,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,2.0,2,0.654,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,2.0,3,0.721,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,3.0,1,0.543,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,3.0,2,0.635,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,s,3.0,3,0.539,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,1.0,1,0.577,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,1.0,2,0.465,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,1.0,3,0.463,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,2.0,1,0.554,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,2.0,2,0.46,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,2.0,3,0.455,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1507,xs,3.0,3,0.935,Catabolism,Other/unassigned,Pyruvate oxidoreductase (Synthase) subunit gamma (EC 1.2.7.1),Ketoisovalerate oxidoreductase; <br>Pyruvate:ferredoxin oxidoreductase,yes
MMP1508,exp,,2,1.031,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,f,2.0,3,2.132,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,f,3.0,1,0.53,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,f,3.0,2,0.988,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,f,3.0,3,0.814,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,m,2.0,1,0.482,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,m,3.0,1,0.989,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,m,3.0,2,0.675,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,m,3.0,3,0.936,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,s,3.0,1,0.766,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,s,3.0,2,1.751,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,s,3.0,3,1.098,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,xs,1.0,1,0.355,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1508,xs,3.0,3,1.48,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1509,exp,,1,1.086,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,exp,,2,1.073,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,exp,,3,1.175,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,1.0,1,0.759,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,1.0,2,0.723,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,1.0,3,0.817,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,2.0,1,0.543,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,2.0,2,0.532,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,2.0,3,0.56,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,3.0,1,0.932,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,3.0,2,1.054,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,f,3.0,3,1.142,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,1.0,1,0.489,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,1.0,2,0.523,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,1.0,3,0.534,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,2.0,1,0.514,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,2.0,2,0.568,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,2.0,3,0.526,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,3.0,1,1.862,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,3.0,2,1.519,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,m,3.0,3,1.852,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,1.0,1,0.88,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,1.0,2,0.813,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,1.0,3,0.87,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,2.0,1,0.865,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,2.0,2,0.849,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,2.0,3,0.918,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,3.0,1,1.123,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,3.0,2,1.079,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,s,3.0,3,1.11,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,1.0,1,1.844,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,1.0,2,1.681,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,1.0,3,1.832,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,2.0,1,1.163,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,2.0,2,1.196,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,2.0,3,1.211,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,3.0,1,2.783,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,3.0,2,1.327,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1509,xs,3.0,3,1.652,Other,Other/unassigned,UPF0212 protein MMP1509,- none -,yes
MMP1510,exp,,1,2.586,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,exp,,2,4.539,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,exp,,3,0.98,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,f,1.0,1,1.658,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,f,1.0,2,0.815,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,f,1.0,3,0.709,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
MMP1510,f,2.0,1,0.52,Anabolism,tRNA processing,Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7),tRNA processing,yes
